Documento compras,Material,Texto breve,Fecha documento,Fecha Ingreso,Promedio de LT,Cantidad 
5300000911,108663001,"MOTO CARABELA BAT 150CC, BLANCO",2026-03-31 00:00:00,2026-04-24 00:00:00,24.00,3
5300000911,108663002,"MOTO CARABELA BAT 150CC, NEGRO",2026-03-31 00:00:00,2026-04-24 00:00:00,24.00,6
5300000911,108668001,"MOTO CARABELA HUNTER 110CC, BLANCO",2026-03-31 00:00:00,2026-04-24 00:00:00,24.00,6
5300000911,108669001,"MOTO CARABELA HUNTER 125CC, ROJO",2026-03-31 00:00:00,2026-04-24 00:00:00,24.00,6
5300000911,108674001,"MOTO ISLO MUTANT 250CC, ROJO",2026-03-31 00:00:00,2026-04-24 00:00:00,24.00,6
5300000911,108808001,"MOTO CARABELA R250Z, ROJO",2026-03-31 00:00:00,2026-04-24 00:00:00,24.00,6
5300000911,109571001,"MOTO CARABELA KRONOS 200CC, TITANIO",2026-03-31 00:00:00,2026-04-24 00:00:00,24.00,6
5300000911,109590002,"MOTO CARABELA KRONOS 200CC, AZUL",2026-03-31 00:00:00,2026-04-24 00:00:00,24.00,6
5300000911,109591001,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",2026-03-31 00:00:00,2026-04-24 00:00:00,24.00,5
5300000912,108663002,"MOTO CARABELA BAT 150CC, NEGRO",2026-03-31 00:00:00,2026-04-23 00:00:00,23.00,4
5300000912,108669001,"MOTO CARABELA HUNTER 125CC, ROJO",2026-03-31 00:00:00,2026-04-23 00:00:00,23.00,7
5300000912,108674001,"MOTO ISLO MUTANT 250CC, ROJO",2026-03-31 00:00:00,2026-04-23 00:00:00,23.00,5
5300000912,108808001,"MOTO CARABELA R250Z, ROJO",2026-03-31 00:00:00,2026-04-23 00:00:00,23.00,5
5300000912,109571001,"MOTO CARABELA KRONOS 200CC, TITANIO",2026-03-31 00:00:00,2026-04-23 00:00:00,23.00,18
5300000912,109591001,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",2026-03-31 00:00:00,2026-04-23 00:00:00,23.00,2
5300000912,109764001,"MOTO CARABELA INDY 250CC, NEGRO",2026-03-31 00:00:00,2026-04-23 00:00:00,23.00,4
5300000913,108637001,"MOTO VELOCI SYRIUS RS SPORT 20, AMARILLO",2026-03-31 00:00:00,2026-04-30 00:00:00,30.00,8
5300000913,109581001,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",2026-03-31 00:00:00,2026-04-30 00:00:00,30.00,4
5300000913,109586001,"MOTO VELOCI BREAKSTORM SPORT 330CC, GRIS",2026-03-31 00:00:00,2026-04-30 00:00:00,30.00,14
5300000913,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-03-31 00:00:00,2026-04-30 00:00:00,30.00,10
5300000913,109588005,"MOTO VELOCI XEVERUS EVO PRO 330CC, NEGRO",2026-03-31 00:00:00,2026-04-30 00:00:00,30.00,12
5300000914,108637001,"MOTO VELOCI SYRIUS RS SPORT 20, AMARILLO",2026-03-31 00:00:00,2026-04-14 00:00:00,14.00,10
5300000914,109581001,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",2026-03-31 00:00:00,2026-04-14 00:00:00,14.00,2
5300000914,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-03-31 00:00:00,2026-04-14 00:00:00,14.00,10
5300000914,109588005,"MOTO VELOCI XEVERUS EVO PRO 330CC, NEGRO",2026-03-31 00:00:00,2026-04-14 00:00:00,14.00,14
5300000914,109970001,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",2026-03-31 00:00:00,2026-04-14 00:00:00,14.00,16
5300000915,108635002,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",2026-03-31 00:00:00,2026-04-29 00:00:00,29.00,14
5300000915,109581001,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",2026-03-31 00:00:00,2026-04-29 00:00:00,29.00,4
5300000915,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-03-31 00:00:00,2026-04-29 00:00:00,29.00,8
5300000915,109588005,"MOTO VELOCI XEVERUS EVO PRO 330CC, NEGRO",2026-03-31 00:00:00,2026-04-29 00:00:00,29.00,4
5300000915,109932001,"MOTO VELOCI NOVAK EVO SPORT 150CC, VERDE",2026-03-31 00:00:00,2026-04-29 00:00:00,29.00,16
5300000915,109970001,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",2026-03-31 00:00:00,2026-04-29 00:00:00,29.00,6
5300000916,108635002,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",2026-03-31 00:00:00,2026-04-30 00:00:00,30.00,20
5300000916,108637001,"MOTO VELOCI SYRIUS RS SPORT 20, AMARILLO",2026-03-31 00:00:00,2026-04-30 00:00:00,30.00,4
5300000916,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-03-31 00:00:00,2026-04-30 00:00:00,30.00,4
5300000916,109588005,"MOTO VELOCI XEVERUS EVO PRO 330CC, NEGRO",2026-03-31 00:00:00,2026-04-30 00:00:00,30.00,14
5300000916,109932001,"MOTO VELOCI NOVAK EVO SPORT 150CC, VERDE",2026-03-31 00:00:00,2026-04-30 00:00:00,30.00,14
5300000917,108635002,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",2026-03-31 00:00:00,2026-04-18 00:00:00,18.00,20
5300000917,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-03-31 00:00:00,2026-04-18 00:00:00,18.00,30
5300000917,109584001,"MOTO VELOCI RUBAK EVO TRAIL 220CC, VERDE",2026-03-31 00:00:00,2026-04-18 00:00:00,18.00,2
5300000918,108635002,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",2026-03-31 00:00:00,2026-05-05 00:00:00,35.00,18
5300000918,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-03-31 00:00:00,2026-05-05 00:00:00,35.00,30
5300000918,109584001,"MOTO VELOCI RUBAK EVO TRAIL 220CC, VERDE",2026-03-31 00:00:00,2026-05-05 00:00:00,35.00,4
5300000919,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-03-31 00:00:00,2026-04-23 00:00:00,23.00,28
5300000919,109584001,"MOTO VELOCI RUBAK EVO TRAIL 220CC, VERDE",2026-03-31 00:00:00,2026-04-23 00:00:00,23.00,18
5300000919,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-03-31 00:00:00,2026-04-23 00:00:00,23.00,4
5300000920,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-03-31 00:00:00,2026-04-25 00:00:00,25.00,3
5300000920,109582001,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",2026-03-31 00:00:00,2026-04-25 00:00:00,25.00,16
5300000920,109584001,"MOTO VELOCI RUBAK EVO TRAIL 220CC, VERDE",2026-03-31 00:00:00,2026-04-25 00:00:00,25.00,8
5300000920,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-03-31 00:00:00,2026-04-25 00:00:00,25.00,25
5300000921,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-03-31 00:00:00,2026-04-28 00:00:00,28.00,2
5300000921,108639001,"MOTO VELOCI REVENGE DYNAMIK  220CC, GRIS",2026-03-31 00:00:00,2026-04-28 00:00:00,28.00,20
5300000921,109583001,"MOTO VELOCI DEUS EVO SPORT 150CC, GRIS",2026-03-31 00:00:00,2026-04-28 00:00:00,28.00,8
5300000921,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-03-31 00:00:00,2026-04-28 00:00:00,28.00,4
5300000921,109931001,"MOTO VELOCI THYRON EVO SPORT 200C, VERDE",2026-03-31 00:00:00,2026-04-28 00:00:00,28.00,10
5300000921,109932001,"MOTO VELOCI NOVAK EVO SPORT 150CC, VERDE",2026-03-31 00:00:00,2026-04-28 00:00:00,28.00,6
5300000922,108639001,"MOTO VELOCI REVENGE DYNAMIK  220CC, GRIS",2026-03-31 00:00:00,2026-04-28 00:00:00,28.00,14
5300000922,109583001,"MOTO VELOCI DEUS EVO SPORT 150CC, GRIS",2026-03-31 00:00:00,2026-04-28 00:00:00,28.00,14
5300000922,109931001,"MOTO VELOCI THYRON EVO SPORT 200C, VERDE",2026-03-31 00:00:00,2026-04-28 00:00:00,28.00,18
5300000922,109932001,"MOTO VELOCI NOVAK EVO SPORT 150CC, VERDE",2026-03-31 00:00:00,2026-04-28 00:00:00,28.00,4
5300000923,108637001,"MOTO VELOCI SYRIUS RS SPORT 20, AMARILLO",2026-03-31 00:00:00,2026-04-16 00:00:00,16.00,10
5300000923,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-03-31 00:00:00,2026-04-16 00:00:00,16.00,16
5300000923,109581001,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",2026-03-31 00:00:00,2026-04-16 00:00:00,16.00,2
5300000923,109586001,"MOTO VELOCI BREAKSTORM SPORT 330CC, GRIS",2026-03-31 00:00:00,2026-04-16 00:00:00,16.00,4
5300000923,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-03-31 00:00:00,2026-04-16 00:00:00,16.00,10
5300000923,109932001,"MOTO VELOCI NOVAK EVO SPORT 150CC, VERDE",2026-03-31 00:00:00,2026-04-16 00:00:00,16.00,8
5300000924,108635002,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",2026-03-31 00:00:00,2026-04-17 00:00:00,17.00,16
5300000924,108957002,"MOTOCARRO VELOCI COVALT 300CC, BLANCO",2026-03-31 00:00:00,2026-04-17 00:00:00,17.00,1
5300000924,109584001,"MOTO VELOCI RUBAK EVO TRAIL 220CC, VERDE",2026-03-31 00:00:00,2026-04-17 00:00:00,17.00,16
5300000924,109970001,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",2026-03-31 00:00:00,2026-04-17 00:00:00,17.00,18
5300000925,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-03-31 00:00:00,2026-04-24 00:00:00,24.00,8
5300000925,109582001,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",2026-03-31 00:00:00,2026-04-24 00:00:00,24.00,8
5300000925,109583001,"MOTO VELOCI DEUS EVO SPORT 150CC, GRIS",2026-03-31 00:00:00,2026-04-24 00:00:00,24.00,8
5300000925,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-03-31 00:00:00,2026-04-24 00:00:00,24.00,14
5300000925,109931001,"MOTO VELOCI THYRON EVO SPORT 200C, VERDE",2026-03-31 00:00:00,2026-04-24 00:00:00,24.00,12
5300000926,109582001,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",2026-03-31 00:00:00,2026-04-21 00:00:00,21.00,12
5300000926,109583001,"MOTO VELOCI DEUS EVO SPORT 150CC, GRIS",2026-03-31 00:00:00,2026-04-21 00:00:00,21.00,12
5300000926,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-03-31 00:00:00,2026-04-21 00:00:00,21.00,8
5300000926,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-03-31 00:00:00,2026-04-21 00:00:00,21.00,10
5300000926,109931001,"MOTO VELOCI THYRON EVO SPORT 200C, VERDE",2026-03-31 00:00:00,2026-04-21 00:00:00,21.00,10
5300000927,108635002,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",2026-03-31 00:00:00,2026-04-15 00:00:00,15.00,4
5300000927,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-03-31 00:00:00,2026-04-15 00:00:00,15.00,12
5300000927,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-03-31 00:00:00,2026-04-15 00:00:00,15.00,4
5300000927,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-03-31 00:00:00,2026-04-15 00:00:00,15.00,6
5300000927,109588005,"MOTO VELOCI XEVERUS EVO PRO 330CC, NEGRO",2026-03-31 00:00:00,2026-04-15 00:00:00,15.00,8
5300000927,109931001,"MOTO VELOCI THYRON EVO SPORT 200C, VERDE",2026-03-31 00:00:00,2026-04-15 00:00:00,15.00,6
5300000927,109932001,"MOTO VELOCI NOVAK EVO SPORT 150CC, VERDE",2026-03-31 00:00:00,2026-04-15 00:00:00,15.00,10
5300000928,108637001,"MOTO VELOCI SYRIUS RS SPORT 20, AMARILLO",2026-03-31 00:00:00,2026-05-02 00:00:00,32.00,2
5300000928,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-03-31 00:00:00,2026-05-02 00:00:00,32.00,6
5300000928,109581001,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",2026-03-31 00:00:00,2026-05-02 00:00:00,32.00,2
5300000928,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-03-31 00:00:00,2026-05-02 00:00:00,32.00,8
5300000928,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-03-31 00:00:00,2026-05-02 00:00:00,32.00,8
5300000928,109588005,"MOTO VELOCI XEVERUS EVO PRO 330CC, NEGRO",2026-03-31 00:00:00,2026-05-02 00:00:00,32.00,4
5300000928,109931001,"MOTO VELOCI THYRON EVO SPORT 200C, VERDE",2026-03-31 00:00:00,2026-05-02 00:00:00,32.00,8
5300000928,109932001,"MOTO VELOCI NOVAK EVO SPORT 150CC, VERDE",2026-03-31 00:00:00,2026-05-02 00:00:00,32.00,4
5300000928,110000001,"MOTO VELOCI RUBAK EVO SPORT 220, NARANJA",2026-03-31 00:00:00,2026-05-02 00:00:00,32.00,6
5300000929,108637001,"MOTO VELOCI SYRIUS RS SPORT 20, AMARILLO",2026-03-31 00:00:00,2026-04-30 00:00:00,30.00,4
5300000929,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-03-31 00:00:00,2026-04-30 00:00:00,30.00,3
5300000929,109581001,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",2026-03-31 00:00:00,2026-04-30 00:00:00,30.00,2
5300000929,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-03-31 00:00:00,2026-04-30 00:00:00,30.00,3
5300000929,109931001,"MOTO VELOCI THYRON EVO SPORT 200C, VERDE",2026-03-31 00:00:00,2026-04-30 00:00:00,30.00,10
5300000929,109932001,"MOTO VELOCI NOVAK EVO SPORT 150CC, VERDE",2026-03-31 00:00:00,2026-04-30 00:00:00,30.00,14
5300000929,109970001,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",2026-03-31 00:00:00,2026-04-30 00:00:00,30.00,10
5300000929,110000001,"MOTO VELOCI RUBAK EVO SPORT 220, NARANJA",2026-03-31 00:00:00,2026-04-30 00:00:00,30.00,8
5300000930,108637001,"MOTO VELOCI SYRIUS RS SPORT 20, AMARILLO",2026-03-31 00:00:00,2026-04-18 00:00:00,18.00,4
5300000930,109581001,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",2026-03-31 00:00:00,2026-04-18 00:00:00,18.00,4
5300000930,109582001,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",2026-03-31 00:00:00,2026-04-18 00:00:00,18.00,4
5300000930,109584001,"MOTO VELOCI RUBAK EVO TRAIL 220CC, VERDE",2026-03-31 00:00:00,2026-04-18 00:00:00,18.00,4
5300000930,109586001,"MOTO VELOCI BREAKSTORM SPORT 330CC, GRIS",2026-03-31 00:00:00,2026-04-18 00:00:00,18.00,2
5300000930,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-03-31 00:00:00,2026-04-18 00:00:00,18.00,8
5300000930,109588005,"MOTO VELOCI XEVERUS EVO PRO 330CC, NEGRO",2026-03-31 00:00:00,2026-04-18 00:00:00,18.00,6
5300000930,109931001,"MOTO VELOCI THYRON EVO SPORT 200C, VERDE",2026-03-31 00:00:00,2026-04-18 00:00:00,18.00,2
5300000930,109932001,"MOTO VELOCI NOVAK EVO SPORT 150CC, VERDE",2026-03-31 00:00:00,2026-04-18 00:00:00,18.00,6
5300000930,109970001,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",2026-03-31 00:00:00,2026-04-18 00:00:00,18.00,6
5300000930,110000001,"MOTO VELOCI RUBAK EVO SPORT 220, NARANJA",2026-03-31 00:00:00,2026-04-18 00:00:00,18.00,8
5300000931,108637001,"MOTO VELOCI SYRIUS RS SPORT 20, AMARILLO",2026-03-31 00:00:00,2026-04-21 00:00:00,21.00,4
5300000931,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-03-31 00:00:00,2026-04-21 00:00:00,21.00,4
5300000931,109584001,"MOTO VELOCI RUBAK EVO TRAIL 220CC, VERDE",2026-03-31 00:00:00,2026-04-21 00:00:00,21.00,6
5300000931,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-03-31 00:00:00,2026-04-21 00:00:00,21.00,6
5300000931,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-03-31 00:00:00,2026-04-21 00:00:00,21.00,8
5300000931,109588005,"MOTO VELOCI XEVERUS EVO PRO 330CC, NEGRO",2026-03-31 00:00:00,2026-04-21 00:00:00,21.00,6
5300000931,109932001,"MOTO VELOCI NOVAK EVO SPORT 150CC, VERDE",2026-03-31 00:00:00,2026-04-21 00:00:00,21.00,8
5300000931,109970001,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",2026-03-31 00:00:00,2026-04-21 00:00:00,21.00,8
5300000931,110000001,"MOTO VELOCI RUBAK EVO SPORT 220, NARANJA",2026-03-31 00:00:00,2026-04-21 00:00:00,21.00,4
5300000932,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-03-31 00:00:00,2026-04-15 00:00:00,15.00,16
5300000932,109581001,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",2026-03-31 00:00:00,2026-04-15 00:00:00,15.00,6
5300000932,109586001,"MOTO VELOCI BREAKSTORM SPORT 330CC, GRIS",2026-03-31 00:00:00,2026-04-15 00:00:00,15.00,6
5300000932,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-03-31 00:00:00,2026-04-15 00:00:00,15.00,2
5300000932,109932001,"MOTO VELOCI NOVAK EVO SPORT 150CC, VERDE",2026-03-31 00:00:00,2026-04-15 00:00:00,15.00,18
5300000933,108635002,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",2026-03-31 00:00:00,2026-04-15 00:00:00,15.00,12
5300000933,108637001,"MOTO VELOCI SYRIUS RS SPORT 20, AMARILLO",2026-03-31 00:00:00,2026-04-15 00:00:00,15.00,10
5300000933,109584001,"MOTO VELOCI RUBAK EVO TRAIL 220CC, VERDE",2026-03-31 00:00:00,2026-04-15 00:00:00,15.00,10
5300000933,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-03-31 00:00:00,2026-04-15 00:00:00,15.00,8
5300000933,109588005,"MOTO VELOCI XEVERUS EVO PRO 330CC, NEGRO",2026-03-31 00:00:00,2026-04-15 00:00:00,15.00,14
5300000934,109582001,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",2026-03-31 00:00:00,2026-04-27 00:00:00,27.00,8
5300000934,109584001,"MOTO VELOCI RUBAK EVO TRAIL 220CC, VERDE",2026-03-31 00:00:00,2026-04-27 00:00:00,27.00,4
5300000934,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-03-31 00:00:00,2026-04-27 00:00:00,27.00,8
5300000934,109931001,"MOTO VELOCI THYRON EVO SPORT 200C, VERDE",2026-03-31 00:00:00,2026-04-27 00:00:00,27.00,20
5300000934,109970001,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",2026-03-31 00:00:00,2026-04-27 00:00:00,27.00,12
5300000935,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-03-31 00:00:00,2026-04-27 00:00:00,27.00,2
5300000935,108639001,"MOTO VELOCI REVENGE DYNAMIK  220CC, GRIS",2026-03-31 00:00:00,2026-04-27 00:00:00,27.00,24
5300000935,109583001,"MOTO VELOCI DEUS EVO SPORT 150CC, GRIS",2026-03-31 00:00:00,2026-04-27 00:00:00,27.00,12
5300000935,109970001,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",2026-03-31 00:00:00,2026-04-27 00:00:00,27.00,14
5300000936,108652001,"MOTO DINAMO ADVENTURE ELITE 150CC, ROJO",2026-04-02 00:00:00,2026-04-03 00:00:00,2.50,2
5300000936,108652002,"MOTO DINAMO ADVENTURE ELITE 150C, BLANCO",2026-04-02 00:00:00,2026-04-02 00:00:00,1.67,3
5300000936,108690001,"MOTO DINAMO SCORPIO 200CC, ROJO",2026-04-02 00:00:00,2026-04-02 00:00:00,0.50,2
5300000936,108690002,"MOTO DINAMO SCORPIO 200CC, BLANCO",2026-04-02 00:00:00,2026-04-02 00:00:00,2.00,2
5300000936,108690003,"MOTO DINAMO SCORPIO 200CC, NEGRO",2026-04-02 00:00:00,2026-04-02 00:00:00,0.50,2
5300000936,108691001,"MOTO DINAMO U5 150CC, ROJO",2026-04-02 00:00:00,2026-04-03 00:00:00,2.00,3
5300000936,108691002,"MOTO DINAMO U5 150CC, AZUL",2026-04-02 00:00:00,2026-04-06 00:00:00,4.00,1
5300000936,108691003,"MOTO DINAMO U5 150CC, GRIS",2026-04-02 00:00:00,2026-04-03 00:00:00,3.00,2
5300000936,109118001,"MOTO DINAMO U2 150CC, ROJO",2026-04-02 00:00:00,2026-04-02 00:00:00,3.00,4
5300000936,109118002,"MOTO DINAMO U2 150CC, AZUL",2026-04-02 00:00:00,2026-04-02 00:00:00,2.00,2
5300000936,109118003,"MOTO DINAMO U2 150CC, PLATA",2026-04-02 00:00:00,2026-04-02 00:00:00,3.00,3
5300000936,109137001,"MOTO DINAMO ALIEN-R 175 CC, ROJO",2026-04-02 00:00:00,2026-04-03 00:00:00,2.50,2
5300000936,109137002,"MOTO DINAMO ALIEN-R 175 CC, BLANCO",2026-04-02 00:00:00,2026-04-06 00:00:00,4.00,1
5300000937,108721001,"MOTO BDS SAETA 150CC, AZUL",2026-04-07 00:00:00,2026-04-21 00:00:00,14.00,5
5300000937,108726002,"MOTO BDS STARK 250CC, GRIS",2026-04-07 00:00:00,2026-04-21 00:00:00,14.00,3
5300000937,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-04-07 00:00:00,2026-04-21 00:00:00,14.00,3
5300000937,109040001,"MOTO BDS CASTORO 180CC, AZUL",2026-04-07 00:00:00,2026-04-21 00:00:00,14.00,3
5300000937,109040003,"MOTO BDS CASTORO 180CC, AMARILLO",2026-04-07 00:00:00,2026-04-21 00:00:00,14.00,3
5300000937,109233001,"MOTO BDS MAGMA 150CC, ROJO",2026-04-07 00:00:00,2026-04-21 00:00:00,14.00,1
5300000937,109233002,"MOTO BDS MAGMA 150CC, NEGRO",2026-04-07 00:00:00,2026-04-21 00:00:00,14.00,1
5300000937,109233003,"MOTO BDS MAGMA 150CC, AZUL",2026-04-07 00:00:00,2026-04-21 00:00:00,14.00,1
5300000937,109233004,"MOTO BDS MAGMA 150CC, GRIS",2026-04-07 00:00:00,2026-04-21 00:00:00,14.00,1
5300000937,109234002,"MOTO BDS STARK 300CC, AZUL",2026-04-07 00:00:00,2026-04-21 00:00:00,14.00,5
5300000937,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-04-07 00:00:00,2026-04-21 00:00:00,14.00,18
5300000938,108721001,"MOTO BDS SAETA 150CC, AZUL",2026-04-07 00:00:00,2026-04-20 00:00:00,13.00,6
5300000938,108726001,"MOTO BDS STARK 250CC, ROJO",2026-04-07 00:00:00,2026-04-20 00:00:00,13.00,3
5300000938,108726002,"MOTO BDS STARK 250CC, GRIS",2026-04-07 00:00:00,2026-04-20 00:00:00,13.00,5
5300000938,109040003,"MOTO BDS CASTORO 180CC, AMARILLO",2026-04-07 00:00:00,2026-04-20 00:00:00,13.00,6
5300000938,109233002,"MOTO BDS MAGMA 150CC, NEGRO",2026-04-07 00:00:00,2026-04-20 00:00:00,13.00,3
5300000938,109233003,"MOTO BDS MAGMA 150CC, AZUL",2026-04-07 00:00:00,2026-04-20 00:00:00,13.00,3
5300000938,109638001,"MOTO BDS HAWK 250CC, AZUL",2026-04-07 00:00:00,2026-04-20 00:00:00,13.00,6
5300000938,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-04-07 00:00:00,2026-04-20 00:00:00,13.00,12
5300000939,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-04-07 00:00:00,2026-04-15 00:00:00,8.00,21
5300000939,109233002,"MOTO BDS MAGMA 150CC, NEGRO",2026-04-07 00:00:00,2026-04-15 00:00:00,8.00,3
5300000939,109638001,"MOTO BDS HAWK 250CC, AZUL",2026-04-07 00:00:00,2026-04-15 00:00:00,8.00,20
5300000940,108721001,"MOTO BDS SAETA 150CC, AZUL",2026-04-07 00:00:00,2026-04-17 00:00:00,10.00,5
5300000940,108726001,"MOTO BDS STARK 250CC, ROJO",2026-04-07 00:00:00,2026-04-17 00:00:00,10.00,10
5300000940,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-04-07 00:00:00,2026-04-17 00:00:00,10.00,7
5300000940,109233002,"MOTO BDS MAGMA 150CC, NEGRO",2026-04-07 00:00:00,2026-04-17 00:00:00,10.00,11
5300000940,109233003,"MOTO BDS MAGMA 150CC, AZUL",2026-04-07 00:00:00,2026-04-17 00:00:00,10.00,11
5300000941,108639001,"MOTO VELOCI REVENGE DYNAMIK  220CC, GRIS",2026-04-07 00:00:00,2026-04-27 00:00:00,20.00,46
5300000942,108652001,"MOTO DINAMO ADVENTURE ELITE 150CC, ROJO",2026-04-07 00:00:00,2026-04-07 00:00:00,0.00,2
5300000942,108655002,"MOTO DINAMO CUSTOM 150CC, AZUL",2026-04-07 00:00:00,2026-05-08 00:00:00,31.00,1
5300000942,108690003,"MOTO DINAMO SCORPIO 200CC, NEGRO",2026-04-07 00:00:00,2026-04-09 00:00:00,2.50,2
5300000942,108691001,"MOTO DINAMO U5 150CC, ROJO",2026-04-07 00:00:00,2026-04-09 00:00:00,2.00,1
5300000942,108691002,"MOTO DINAMO U5 150CC, AZUL",2026-04-07 00:00:00,2026-04-09 00:00:00,3.00,2
5300000942,108691003,"MOTO DINAMO U5 150CC, GRIS",2026-04-07 00:00:00,2026-04-07 00:00:00,1.33,3
5300000942,109118001,"MOTO DINAMO U2 150CC, ROJO",2026-04-07 00:00:00,2026-04-09 00:00:00,2.00,1
5300000942,109137001,"MOTO DINAMO ALIEN-R 175 CC, ROJO",2026-04-07 00:00:00,2026-04-07 00:00:00,1.00,2
5300000942,109137002,"MOTO DINAMO ALIEN-R 175 CC, BLANCO",2026-04-07 00:00:00,2026-04-07 00:00:00,1.50,4
5300000942,109137003,"MOTO DINAMO ALIEN-R 175 CC, GRIS",2026-04-07 00:00:00,2026-04-11 00:00:00,5.00,2
5300000942,109137004,"MOTO DINAMO ALIEN-R 175 CC, VERDE",2026-04-07 00:00:00,2026-04-13 00:00:00,6.00,1
5300000942,109138001,"MOTO DINAMO XTREME RLX 200CC, ROJO",2026-04-07 00:00:00,2026-04-09 00:00:00,2.00,1
5300000943,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-04-07 00:00:00,2026-04-29 00:00:00,22.00,8
5300000943,109582001,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",2026-04-07 00:00:00,2026-04-29 00:00:00,22.00,12
5300000943,109584001,"MOTO VELOCI RUBAK EVO TRAIL 220CC, VERDE",2026-04-07 00:00:00,2026-04-29 00:00:00,22.00,8
